topic,white_M,hispanic_M,black_M,asian_M,white_F,hispanic_F,black_F,asian_F,carnegie_group,carnegie_tag
151,0.0012557106716369672877,0.0010949880419120749201,0.0011971901569920501424,0.00086715901706398413607,0.0012800952736397550154,0.0013044150664142436228,0.0011987047274001806876,0.0012266556491165364175,Top10CR_Q,"(0.16, 0.19)"
152,0.004254245149095138249,0.0043748462603092060806,0.0042475598469290213565,0.004413740317854049243,0.0035625445237807830947,0.0030775946031791612216,0.0033759848691529448506,0.0024186881746224232526,Top10CR_Q,"(0.16, 0.19)"
153,0.0029641008997539225315,0.0029208309917004518412,0.0030860521660947282692,0.0030155419075928261362,0.0026150895153708385267,0.0030888270943733451654,0.0027258744307562385854,0.0028076674515897158083,Top10CR_Q,"(0.16, 0.19)"
154,0.002023276709319390402,0.0019569187207634382845,0.00188964395554489886,0.0015695643444729596579,0.0019998534562100223957,0.0020266126540680081202,0.0018878620895269086326,0.001810992999650084961,Top10CR_Q,"(0.16, 0.19)"
155,0.0028101272339495955918,0.002439386600812496861,0.0028229750362009113162,0.0027080517679074705146,0.0028567450164885903238,0.0027634986473432862332,0.0027168382918333804587,0.0029698178199829597116,Top10CR_Q,"(0.16, 0.19)"
156,0.013713805032209728005,0.01183845737739229849,0.014217194484725459748,0.010462148637885652326,0.017261021915061790382,0.015860549762133193353,0.016727525525365606124,0.0145221427007789634595,Top10CR_Q,"(0.16, 0.19)"
157,0.005774516147050629483,0.0062498310661233024233,0.006895431418441076849,0.0066638605817710652255,0.010201215788154857165,0.009748215056836030207,0.009742949215502865193,0.0096766116209985752866,Top10CR_Q,"(0.16, 0.19)"
158,0.0033289781763282383657,0.0032894471020647573119,0.0032609881389292181775,0.003272983865205762511,0.0024004217594111948578,0.0020985645096671218874,0.0024483293089118274667,0.0025312539548807149916,Top10CR_Q,"(0.16, 0.19)"
159,0.002027696471435699756,0.00187866915954561782,0.0019466887948568903493,0.0017894891123651451485,0.0019656436237592431107,0.0017045058394955669717,0.0019654440464587780456,0.0015864508057163183572,Top10CR_Q,"(0.16, 0.19)"
160,0.0010490105585153463666,0.0013811666487487790259,0.0010567484626139237605,0.0033802466195251829606,0.0010386404349279743363,0.0011650679072880303636,0.0011001297330918890965,0.0025177410395871729992,Top10CR_Q,"(0.16, 0.19)"
161,0.0025916578767494663128,0.0023273972820173707076,0.0023808469314746260368,0.002603250067129380461,0.0032529475743784416594,0.0031560925976118208825,0.003190338992780646502,0.0028832311577392782917,Top10CR_Q,"(0.16, 0.19)"
162,0.0022179491182020788068,0.0031221113792596557699,0.0020777660349221864934,0.0021114725983674925626,0.003711270086523212061,0.0041916465891645607297,0.003526465764192337394,0.0041687987327602370614,Top10CR_Q,"(0.16, 0.19)"
163,0.011095187753956112909,0.0127145458601195282735,0.011322504783601865889,0.011400425203504354043,0.011118298767318940473,0.011355948339132616437,0.011837242687875201738,0.013048976245532483673,Top10CR_Q,"(0.16, 0.19)"
164,0.0021799354588856024116,0.0019381656589827352906,0.002118288386715739993,0.0018653647289514373899,0.0016293942318421622124,0.0015949245474941363386,0.001804445361829194477,0.0017270767657577683832,Top10CR_Q,"(0.16, 0.19)"
165,0.0031994286562536728617,0.0032415983446938593716,0.002736318522087014542,0.003643986970787586512,0.0024843927558886361008,0.002278878306120736585,0.0025863089361170346712,0.002250862137709849626,Top10CR_Q,"(0.16, 0.19)"
166,0.00804738302190990329,0.0071471115798994842914,0.0076541368493367668884,0.008181423279757257405,0.0052107322643245821404,0.004929584837399209176,0.005410276704117267106,0.005559028068849126973,Top10CR_Q,"(0.16, 0.19)"
167,0.001654030716961340371,0.001731137240257169169,0.0016770867970391990532,0.0013918409974446109034,0.001596860919397784596,0.0016028211381256697102,0.001507994128229019905,0.0015681128211784566192,Top10CR_Q,"(0.16, 0.19)"
168,0.0023350781163952260386,0.0023620764374373464136,0.0022778559495144678079,0.002120138545172017032,0.002261745787437820983,0.0026895399626900545718,0.0019982103507420603176,0.0024446977909866963635,Top10CR_Q,"(0.16, 0.19)"
169,0.011336532070298708298,0.012393669569295476881,0.011041085389488247818,0.0142842110136935542955,0.011709995363989350327,0.011520228938547203068,0.011371949095876452969,0.015142442705244059748,Top10CR_Q,"(0.16, 0.19)"
170,0.012468809798611310516,0.013917860091506627128,0.012190782277491870464,0.010828702025499801683,0.007065197469584478494,0.007929967960388529517,0.0072249534112091241848,0.01006815437370677562,Top10CR_Q,"(0.16, 0.19)"
171,0.0030704300102251806548,0.0024142495187566437228,0.0027772584386453551795,0.0032384199308808265047,0.0018389090802399219208,0.0015981955850302310928,0.0017149369604892303354,0.002598681260626902084,Top10CR_Q,"(0.16, 0.19)"
172,0.0053446931050412145193,0.0061779907770507384277,0.005665161799908918302,0.0071757485451606478663,0.00498997351663990202,0.005804626096779318924,0.005188475098030482096,0.005450943752866740534,Top10CR_Q,"(0.16, 0.19)"
173,0.0041697985486188211384,0.0032169600392977099604,0.003922156276980725955,0.0047684527213403152954,0.0029128170754453206228,0.0026270776654015268947,0.002883538679978411235,0.0029719686832483469984,Top10CR_Q,"(0.16, 0.19)"
174,0.0017202077519360261981,0.0018634819686064753542,0.001829620740081166411,0.0022201406174132962712,0.0014967064744701464509,0.0018866417541129452526,0.0014624645676957211562,0.0017367115894230046396,Top10CR_Q,"(0.16, 0.19)"
175,0.014890011754706452045,0.014431747945116315144,0.016255152488255255137,0.009566273610767955075,0.012632630319739656681,0.013673454503460257232,0.012658931891150473478,0.010241614784691605009,Top10CR_Q,"(0.16, 0.19)"
176,0.005851191228302392693,0.0059149370755176420878,0.005494639179240258231,0.0069575482502638654445,0.0059691194117104210163,0.0060216299831869536343,0.0057864249491041140057,0.006163584053781519643,Top10CR_Q,"(0.16, 0.19)"
177,0.0015509525710905584753,0.001436080005075116707,0.001472611750575866727,0.0018718757518391178284,0.0015153959721469502786,0.0016391947001787470526,0.001470830488389784425,0.001700449199679565238,Top10CR_Q,"(0.16, 0.19)"
178,0.0022369833552929591694,0.002428794098908230306,0.0020928116845794940763,0.002625749828157595159,0.002768728866991675351,0.0025694661118341605481,0.0027935196665119585576,0.0025892677320317649053,Top10CR_Q,"(0.16, 0.19)"
179,0.006706221708417369767,0.0055026223406243297008,0.00625412833023809065,0.009303092609679889485,0.008945085529320126503,0.00699076953190960476,0.008483137915705407531,0.008230710091432070674,Top10CR_Q,"(0.16, 0.19)"
180,0.0015633435369471752625,0.0016827836737251498542,0.0016249974713076936778,0.001461022896102104466,0.0016836473477709019556,0.0018944385716755619431,0.0017787782918375163739,0.0015992442908768498344,Top10CR_Q,"(0.16, 0.19)"
181,0.0025295849690527747372,0.002389932804951072337,0.0025290107550910956583,0.0023678651785553477884,0.0024231309100847839333,0.0024531648129436220823,0.0026686800032072953162,0.0029679453299499876993,Top10CR_Q,"(0.16, 0.19)"
182,0.0017055898326343339764,0.0019561906878969546509,0.0015951596715900390342,0.002060197899060449437,0.0012857094017076301141,0.0011242032156816140359,0.0012221046334606964996,0.0014239461230482136589,Top10CR_Q,"(0.16, 0.19)"
183,0.0022148906216680530666,0.0026148023353088398984,0.0020546077907863096324,0.0018571274932527798641,0.0016782355651925030359,0.0014598299227643567753,0.0016631955451821179192,0.0014990122959999666807,Top10CR_Q,"(0.16, 0.19)"
184,0.0029468395413866244486,0.0028309695246091777709,0.0029322570508247976285,0.002826119554418940405,0.0021910290751226597823,0.0015301606357110175707,0.0020660791194325965269,0.0026015583455178040552,Top10CR_Q,"(0.16, 0.19)"
185,0.0085683403714790347546,0.008217029483686286071,0.008847379274130599449,0.009301518705628824474,0.0077464221600077302343,0.007978042104327872172,0.007502831421494356802,0.008931274236794886046,Top10CR_Q,"(0.16, 0.19)"
186,0.0034599100762942035083,0.0040919423236249305696,0.0033910578554962591138,0.0039181667331475304195,0.0032087251410478656334,0.0030548953864841138312,0.003246915001804660686,0.004296565826723891039,Top10CR_Q,"(0.16, 0.19)"
