carnegie_group,carnegie_tag,topic,expected_dist
control,private_fp,115,9.8111844579588552393e-05
control,private_nfp,115,0.35946814707436842588
control,public,115,0.64043374108105201645
control,private_fp,116,0.000100039584911273389025
control,private_nfp,116,0.3597992005290573019
control,public,116,0.64010075988603143795
control,private_fp,117,9.921751720331271975e-05
control,private_nfp,117,0.35966967509441988797
control,public,117,0.6402311073883768227
control,private_fp,118,9.888817236051998154e-05
control,private_nfp,118,0.3596074211518597914
control,public,118,0.6402936906757796171
control,private_fp,119,9.777914295561322437e-05
control,private_nfp,119,0.35941783372206804735
control,public,119,0.6404843871349763672
control,private_fp,120,9.7630020850168031845e-05
control,private_nfp,120,0.35942008796606039333
control,public,120,0.64048228201308955373
control,private_fp,121,9.889085508726484377e-05
control,private_nfp,121,0.35960308728601433372
control,public,121,0.64029802185889835356
control,private_fp,122,9.83905050740772408e-05
control,private_nfp,122,0.35949253400606222505
control,public,122,0.6404090754888636333
control,private_fp,123,9.929174688413295588e-05
control,private_nfp,123,0.35967452469441264077
control,public,123,0.6402261835587030937
control,private_fp,124,9.915020721290666157e-05
control,private_nfp,124,0.3596420782463540012
control,public,124,0.6402587715464331051
control,private_fp,125,9.785759307697320755e-05
control,private_nfp,125,0.35941464782586618593
control,public,125,0.64048749458105686596
control,private_fp,126,9.8384126804800492105e-05
control,private_nfp,126,0.35950767208006068312
control,public,126,0.64039394379313451346
control,private_fp,127,9.813236916695019018e-05
control,private_nfp,127,0.35945778185104046039
control,public,127,0.64044408577979250956
control,private_fp,128,9.852403055768686554e-05
control,private_nfp,128,0.35954152244418704652
control,public,128,0.64035995352525523094
control,private_fp,129,9.8262281067834508693e-05
control,private_nfp,129,0.35947948574851155658
control,public,129,0.6404222519704205566
control,private_fp,130,9.783638926909224771e-05
control,private_nfp,130,0.35940889007107235326
control,public,130,0.64049327353965868027
control,private_fp,131,9.855081925641820975e-05
control,private_nfp,131,0.35953351127031177943
control,public,131,0.6403679379104317788
control,private_fp,132,9.8984912788242588076e-05
control,private_nfp,132,0.35960824098478493856
control,public,132,0.640292774102426818
control,private_fp,133,9.890513363868663275e-05
control,private_nfp,133,0.35959556474287782937
control,public,133,0.64030553012348342506
control,private_fp,134,9.826386518675430853e-05
control,private_nfp,134,0.35948870110541743828
control,public,134,0.6404130350293957276
control,private_fp,135,9.816547978770348799e-05
control,private_nfp,135,0.3594786895383227393
control,public,135,0.6404231449818896003
control,private_fp,136,9.887832695076858859e-05
control,private_nfp,136,0.35956517693614540153
control,public,136,0.6403359447369038219
control,private_fp,137,9.8771042278355944134e-05
control,private_nfp,137,0.35956882166461504792
control,public,137,0.6403324072931066449
control,private_fp,138,9.7533378852487645945e-05
control,private_nfp,138,0.35934309646138273633
control,public,138,0.64055937015976474944
control,private_fp,139,9.7600953113672872953e-05
control,private_nfp,139,0.35938930933698160297
control,public,139,0.6405130897099047074
control,private_fp,140,9.810131118829905219e-05
control,private_nfp,140,0.35948715519815065865
control,public,140,0.6404147434906610196
control,private_fp,141,9.909428599318765451e-05
control,private_nfp,141,0.35960475803448024208
control,public,141,0.6402961476795264564
control,private_fp,142,9.9532175551820903363e-05
control,private_nfp,142,0.3596804478063009331
control,public,142,0.64022002001814730263
control,private_fp,143,9.8528370767532109586e-05
control,private_nfp,143,0.35952916571347425653
control,public,143,0.64037230591575818115
control,private_fp,144,9.8235773197209149146e-05
control,private_nfp,144,0.35948091610219767874
control,public,144,0.6404208481246052037
control,private_fp,145,9.733884733940558404e-05
control,private_nfp,145,0.35934112876562149548
control,public,145,0.6405615323870392553
control,private_fp,146,9.854444663937989909e-05
control,private_nfp,146,0.35953052711167381224
control,public,146,0.64037092844168697693
control,private_fp,147,9.778956758864550791e-05
control,private_nfp,147,0.35940897378470041196
control,public,147,0.6404932366477110368
control,private_fp,148,9.84172754644798688e-05
control,private_nfp,148,0.35949960734648852114
control,public,148,0.64040197537804697766
control,private_fp,149,9.722851247949128944e-05
control,private_nfp,149,0.35933041873266625084
control,public,149,0.64057235275485433564
control,private_fp,150,9.87540115316991455e-05
control,private_nfp,150,0.3595949791259776656
control,public,150,0.64030626686249064836
control,private_fp,151,9.690435243464801059e-05
control,private_nfp,151,0.35926434936821569332
control,public,151,0.64063874627934967336
control,private_fp,152,9.8929524963424372854e-05
control,private_nfp,152,0.35961138679876229879
control,public,152,0.6402896836762743091
control,private_fp,153,9.7224636852819272136e-05
control,private_nfp,153,0.35928443962969728746
control,public,153,0.640618335733449993
control,private_fp,154,9.8432540154827082683e-05
control,private_nfp,154,0.35950128409998070685
control,public,154,0.6404002833598643999
control,private_fp,155,9.894787470721993766e-05
control,private_nfp,155,0.35962287238678776894
control,public,155,0.6402781797385049122
control,private_fp,156,9.864858550952542319e-05
control,private_nfp,156,0.35952380845685640037
control,public,156,0.64037754295763403334
control,private_fp,157,9.936714902869938098e-05
control,private_nfp,157,0.35964236678123863243
control,public,157,0.64025826606973266494
control,private_fp,158,9.8661666573123834546e-05
control,private_nfp,158,0.35956088884270636497
control,public,158,0.64034044949072046413
control,private_fp,159,9.811371296490360755e-05
control,private_nfp,159,0.35944862483249877863
control,public,159,0.6404532614545363495
control,private_fp,160,0.00010087303937370262408
control,private_nfp,160,0.35991340941000250723
control,public,160,0.6399857175506237536
control,private_fp,161,9.797852826353843148e-05
control,private_nfp,161,0.359431573981854001
control,public,161,0.6404704474898824213
control,private_fp,162,9.8956465757574631705e-05
control,private_nfp,162,0.3595980923237562231
control,public,162,0.6403029512104863283
control,private_fp,163,9.8510829180305268654e-05
control,private_nfp,163,0.3595185276080627608
control,public,163,0.6403829615627569957
control,private_fp,164,9.907516563929677457e-05
control,private_nfp,164,0.35961092373922919288
control,public,164,0.6402900010951314689
control,private_fp,165,9.9316149048564167145e-05
control,private_nfp,165,0.359677500248394517
control,public,165,0.64022318360255701285
control,private_fp,166,9.8045841499540670046e-05
control,private_nfp,166,0.3594712133646819502
control,public,166,0.64043074079381855356
control,private_fp,167,9.767111542272980064e-05
control,private_nfp,167,0.35938798030035066882
control,public,167,0.64051434858422648627
control,private_fp,168,9.956241582637177949e-05
control,private_nfp,168,0.35970592421256710646
control,public,168,0.6401945133716064434
control,private_fp,169,9.852951225005636364e-05
control,private_nfp,169,0.35952259942197544408
control,public,169,0.6403788710657744708
control,private_fp,170,9.963072147654649274e-05
control,private_nfp,170,0.35974124758345087983
control,public,170,0.64015912169507250146
control,private_fp,171,0.000100111753690412065876
control,private_nfp,171,0.3597949708169609228
control,public,171,0.6401049174293487386
control,private_fp,172,9.8782193436202268544e-05
control,private_nfp,172,0.3595873102167026005
control,public,172,0.6403139075898612284
control,private_fp,173,9.8357915369022720375e-05
control,private_nfp,173,0.3595020588767407876
control,public,173,0.64039958320789020646
control,private_fp,174,9.9081641008931223515e-05
control,private_nfp,174,0.35966002705485452157
control,public,174,0.64024089130413662827
control,private_fp,175,9.761878107370815367e-05
control,private_nfp,175,0.3593771894090056235
control,public,175,0.6405251918099206931
control,private_fp,176,9.823707393222212226e-05
control,private_nfp,176,0.35947678943745010435
control,public,176,0.6404249734886175815
control,private_fp,177,9.832840249986293324e-05
control,private_nfp,177,0.3595060704541009578
control,public,177,0.64039560114339914333
control,private_fp,178,9.927872004343881894e-05
control,private_nfp,178,0.3596423497606489002
control,public,178,0.6402583715193076969
control,private_fp,179,9.771397016887040654e-05
control,private_nfp,179,0.35938494697423550094
control,public,179,0.64051733905559556445
control,private_fp,180,9.858490295298203081e-05
control,private_nfp,180,0.35956387866658490578
control,public,180,0.64033753643046218123
control,private_fp,181,9.7462864552071851684e-05
control,private_nfp,181,0.35935746615851692893
control,public,181,0.640545070976931073
control,private_fp,182,9.8651506086741493864e-05
control,private_nfp,182,0.35953895286957553184
control,public,182,0.64036239562433764955
control,private_fp,183,9.8015251554399740344e-05
control,private_nfp,183,0.35942960656056539262
control,public,183,0.64047237818788022544
control,private_fp,184,9.86058007920718373e-05
control,private_nfp,184,0.35953828545194917664
control,public,184,0.64036310874725875346
control,private_fp,185,9.8565661125122901094e-05
control,private_nfp,185,0.3595303777788617416
control,public,185,0.6403710565600131662
control,private_fp,186,9.779259225074602167e-05
control,private_nfp,186,0.35940120822545309232
control,public,186,0.6405009991822962737
control,private_fp,187,9.886231362807777645e-05
control,private_nfp,187,0.3595883340653049899
control,public,187,0.64031280362106690097
control,private_fp,188,9.8896257833025614944e-05
control,private_nfp,188,0.3595814746491107858
control,public,188,0.6403196290930561571
control,private_fp,189,9.848985259909822429e-05
control,private_nfp,189,0.3595164581694126634
control,public,189,0.6403850519779882642
control,private_fp,190,9.860683536828171179e-05
control,private_nfp,190,0.35953888237613944686
control,public,190,0.64036251078849231523
control,private_fp,191,9.934039650419158209e-05
control,private_nfp,191,0.35968343305470714026
control,public,191,0.64021722654878870744
control,private_fp,192,9.8570745821476346176e-05
control,private_nfp,192,0.35953506524453238827
control,public,192,0.64036636400964611776
control,private_fp,193,9.904446662866047899e-05
control,private_nfp,193,0.35963161189537497307
control,public,193,0.6402693436379963315
control,private_fp,194,9.92186876243131158e-05
control,private_nfp,194,0.35966140093406182837
control,public,194,0.64023938037831388414
control,private_fp,195,9.878031617208731668e-05
control,private_nfp,195,0.35959408679976280853
control,public,195,0.6403071328840651533
control,private_fp,196,9.8446584790319494855e-05
control,private_nfp,196,0.3595307393939025348
control,public,196,0.6403708140213072466
control,private_fp,197,9.8997325573056171326e-05
control,private_nfp,197,0.35962141613571769105
control,public,197,0.64027958653870942077
control,private_fp,198,9.742944399643634276e-05
control,private_nfp,198,0.35932937528064721777
control,public,198,0.6405731952753562887
control,private_fp,199,9.8901163507416630347e-05
control,private_nfp,199,0.35960561650911490724
control,public,199,0.6402954823273775859
control,private_fp,200,9.8439170010159400784e-05
control,private_nfp,200,0.35948562256419194582
control,public,200,0.64041593826579799653
obereg,Far_West,1,0.12605717861732970597
obereg,Great_Lakes,1,0.16481425083010897398
obereg,Mid_East,1,0.20258663578744182708
obereg,New_England,1,0.10261861258903050496
obereg,Outlying_areas,1,0.00060169615819206444695
obereg,Plains,1,0.07457363492965103755
obereg,Rocky_Mountains,1,0.03265979314530878201
obereg,Southeast,1,0.2161811260749344844
obereg,Southwest,1,0.078125854918822898776
obereg,US_Service_schools,1,0.0017812169491797246029
obereg,Far_West,2,0.12608330331879429532
obereg,Great_Lakes,2,0.16478697004063757426
obereg,Mid_East,2,0.20257167079469158955
obereg,New_England,2,0.10268747364685844202
obereg,Outlying_areas,2,0.0006017037796732528372
obereg,Plains,2,0.07450484552434413591
obereg,Rocky_Mountains,2,0.03266203026787922665
obereg,Southeast,2,0.21618916293395636083
obereg,Southwest,2,0.078129360275312549856
obereg,US_Service_schools,2,0.001783479417852601232
obereg,Far_West,3,0.12603567144928871859
obereg,Great_Lakes,3,0.16482815246578687909
obereg,Mid_East,3,0.20258975380108221548
obereg,New_England,3,0.102577415585474347296
obereg,Outlying_areas,3,0.00060203595171670937146
obereg,Plains,3,0.07461575525679618879
obereg,Rocky_Mountains,3,0.03266203316700236368
obereg,Southeast,3,0.21618553844305420176
obereg,Southwest,3,0.078123316214430763816
obereg,US_Service_schools,3,0.001780327665367579444
obereg,Far_West,4,0.12607061928694761139
obereg,Great_Lakes,4,0.16480006074136076385
obereg,Mid_East,4,0.20257539498840644822
obereg,New_England,4,0.102670649090142905365
obereg,Outlying_areas,4,0.00060200124434667357366
obereg,Plains,4,0.0745257004349219484
obereg,Rocky_Mountains,4,0.032663085588795811285
obereg,Southeast,4,0.21618221901129419906
obereg,Southwest,4,0.07812719794541113886
obereg,US_Service_schools,4,0.0017830716683724245021
obereg,Far_West,5,0.12607091982162112279
obereg,Great_Lakes,5,0.1647830758547656876
obereg,Mid_East,5,0.20256024246305436822
obereg,New_England,5,0.102688544827146785244
obereg,Outlying_areas,5,0.00060204177528905762304
obereg,Plains,5,0.074506321754417481544
obereg,Rocky_Mountains,5,0.032668176993283557465
obereg,Southeast,5,0.21620956708642247176
obereg,Southwest,5,0.078126848733070689966
obereg,US_Service_schools,5,0.0017842606909287962613
obereg,Far_West,6,0.12608555952688932767
obereg,Great_Lakes,6,0.16481419459864876475
obereg,Mid_East,6,0.20259736879089746454
obereg,New_England,6,0.10261804103844875579
obereg,Outlying_areas,6,0.0006001130845042484298
obereg,Plains,6,0.074564444475725658716
obereg,Rocky_Mountains,6,0.03265130598593838494
obereg,Southeast,6,0.21616082713965133095
obereg,Southwest,6,0.078127674154482172655
obereg,US_Service_schools,6,0.0017804712048139473356
obereg,Far_West,7,0.12603609226213122527
obereg,Great_Lakes,7,0.16479034839056705034
obereg,Mid_East,7,0.20256502742946749344
obereg,New_England,7,0.10268250564949329702
obereg,Outlying_areas,7,0.0005990459748947634022
obereg,Plains,7,0.074524234097378046115
obereg,Rocky_Mountains,7,0.032677413701032909514
obereg,Southeast,7,0.21623779448680655072
obereg,Southwest,7,0.078102516937643692876
obereg,US_Service_schools,7,0.0017850210705849123824
obereg,Far_West,8,0.12612720548309411698
obereg,Great_Lakes,8,0.16476041518997540925
obereg,Mid_East,8,0.20257403489723076026
obereg,New_England,8,0.10269542454837504382
obereg,Outlying_areas,8,0.0006045152617480507203
obereg,Plains,8,0.074479848470277324616
obereg,Rocky_Mountains,8,0.032659261673112504107
obereg,Southeast,8,0.21616210824674995331
obereg,Southwest,8,0.0781535452738857068
obereg,US_Service_schools,8,0.0017836409555511376235
obereg,Far_West,9,0.126183385856262599
obereg,Great_Lakes,9,0.16472637564341732542
obereg,Mid_East,9,0.20256483599153678147
obereg,New_England,9,0.102750494892577558275
obereg,Outlying_areas,9,0.0006056208025172102101
obereg,Plains,9,0.07440986903742219042
obereg,Rocky_Mountains,9,0.032651088530777539894
obereg,Southeast,9,0.21615029275347960046
obereg,Southwest,9,0.07817354889053371933
obereg,US_Service_schools,9,0.0017844876014755119674
obereg,Far_West,10,0.12603961195016665021
obereg,Great_Lakes,10,0.16484229134453661631
obereg,Mid_East,10,0.20259291546742069412
obereg,New_England,10,0.10259603956275308889
obereg,Outlying_areas,10,0.00060001383004221849407
obereg,Plains,10,0.074602102353814597146
obereg,Rocky_Mountains,10,0.032653375393895058806
obereg,Southeast,10,0.216177942076233262
