topic,white_M,hispanic_M,black_M,asian_M,white_F,hispanic_F,black_F,asian_F,carnegie_group,carnegie_tag
54,0.10822847813543021178,0.1099179916725725564,0.103640851130093175256,0.19356280787760443023,-0.221332358979101511,-0.203106641241439569,-0.24640061546029584844,-0.012239675863428787388,hsi,not HSI
55,-0.13598931980431958749,-0.07178611971425918393,-0.14730190826027945067,-0.34868425098239467645,0.30618264243349807444,0.333581889489382484,0.3055564980150729603,0.005006149606018303025,hsi,not HSI
56,0.067006239623349054006,0.1832936123740684834,0.061331168256343869343,0.32324201636934384333,-0.22862087112309544592,-0.09628576517534935601,-0.21188211417608102458,0.051249638399408713922,hsi,not HSI
57,0.13024094957493262859,0.15784974748451720305,0.006958302751313866566,-0.31623848153868784313,-0.039972630063817146434,-0.0846361010427096418,-0.032067460419057734365,-0.31742296044571511465,hsi,not HSI
58,-0.13031147969144628605,-0.08249283027165266386,-0.1292731572928937851,-0.17102986183118826111,0.25099930340882499057,0.18135215538115731222,0.29791560591652291356,-0.01515836261067706744,hsi,not HSI
59,-0.009235657275216811073,-0.06956584000994375344,-0.017629948634502270706,-0.0252027227764954015,0.013168394278818009412,0.034157961869177232714,0.033228492804540799856,0.07333562211996639342,hsi,not HSI
60,-0.035086613495693960328,0.030028183814663778777,0.0008627597541426825986,-0.18460506381083112198,0.08714422290024113871,0.2087968312758430704,0.1330170759731229927,-0.030141947135501854572,hsi,not HSI
61,0.010705461466165280631,-0.07735712908410495613,0.0045000496952915310534,-0.09784580560234950713,0.02229579468126864346,-0.086784890542420927296,0.05405072874611806179,0.019166616420418992731,hsi,not HSI
62,0.07393411832656094241,0.01703251561541770738,0.117422380556359291456,0.26829334841945717035,-0.18117259792448036813,-0.21237988261506566206,-0.21169778477382987904,-0.046324293199012446607,hsi,not HSI
63,0.057022144382841243493,0.15206998995883171447,0.04512084113018991307,0.31844295768570508789,-0.18563491228817583076,-0.18244675208104053362,-0.24443331765803838056,0.018627947458467800242,hsi,not HSI
64,-0.0649491890760487174,-0.0548221304810503094,-0.051536588517871488352,-0.22181678772193313493,0.1519661666982296249,0.2180120360460030824,0.21359586812536281403,-0.0051972533391877815258,hsi,not HSI
65,0.0922256220120601884,0.20046259702231809363,0.07507638724452679656,0.3940682721046351142,-0.25176714194753437622,-0.30283768777014044365,-0.28794273222535482476,-0.03988076316024151863,hsi,not HSI
66,0.18232535233746806412,0.19339549849278165738,0.124556367050834401766,0.36335225672474299042,-0.35450075746351462919,-0.35469909697036123056,-0.40158058467323603412,-0.13281345954289648886,hsi,not HSI
67,0.17765067954564370094,0.13939429797407336105,0.07716395727056696557,0.11740293207818696785,-0.2476121652326225207,-0.35500880428191348688,-0.25980919231897056025,-0.20997398441469523525,hsi,not HSI
68,0.019448714126550153579,-0.0057676531710150776683,0.04415988220186519461,0.41338851282075181055,-0.21628033123713493656,-0.15428211149533998744,-0.17821720942974948108,0.33722479540131631312,hsi,not HSI
69,0.11139446167693699318,0.14108966489017471968,0.07507556827947588164,0.40397863625763682453,-0.28539942770465963118,-0.25893054752485682835,-0.32600142953520097193,0.0003209279697734278335,hsi,not HSI
70,0.1733925458789382409,0.1858523846458069777,0.117428934597919479885,-0.21803712709974400153,-0.14378038627424254733,-0.24336252116395508334,-0.1614211355873419111,-0.28796927677404922748,hsi,not HSI
71,0.0600063558853158516,0.020585110089808336654,0.050995054020230992176,-0.08111100844144557043,-0.049051189032128394486,-0.05107662981328805671,-0.093419301346797521256,-0.06739898467171663029,hsi,not HSI
72,0.047341967810097828218,0.0057061564605319200962,0.04787687319831689754,0.056610694593286314748,-0.10207773041210488368,-0.06638122296983512056,-0.12133419835924292229,0.09002640395123073867,hsi,not HSI
73,0.12637886841617964912,0.20172305621448314336,0.093503767987478669473,-0.018468042371016575045,-0.16525142488113783344,-0.11477761949251219823,-0.22085519130918063142,-0.16254218412112007223,hsi,not HSI
74,0.0013215158735628827237,-0.11319027952366674021,-0.04667742065360495153,-0.26708299261109188187,0.114063923038222896317,0.07308322374688769557,0.12008414762909865698,-0.104602966746557493475,hsi,not HSI
75,0.033217273493422415733,0.06239220128767141338,0.045501109260907349847,0.06323454520702096642,-0.07970347176219620038,0.18037311453181849633,-0.07959354793994990096,-0.082571835260661947595,hsi,not HSI
76,-0.056355735471394801945,-0.07953144356211199395,-0.074814211215024992207,-0.18807698547232465467,0.15343785695911074326,0.07361916377841971784,0.16272096368419330383,-0.0057031779896795074835,hsi,not HSI
77,-0.09669496836563768469,-0.057504057372561167378,-0.03966502767757355797,-0.35614549695593236846,0.31505480067668824513,0.09797233172434717183,0.17438929357327416991,-0.25975990880473466,hsi,not HSI
